-0.450001749632861,0.186340363294226,0.186340363294226,1733442453.56427
-0.450002289341033,0.213776405623127,0.213776405623127,1733442453.6743
-0.449997743794979,0.229580257220897,0.229580257220897,1733442453.73429
-0.449987155390359,0.261093040888674,0.261093040888674,1733442453.85426
-0.450001271385406,0.279846775696536,0.279846775696536,1733442453.96424
-0.450001199926966,0.286805749779876,0.286805749779876,1733442454.06428
-0.451195595671653,0.285686563466084,0.285686563466084,1733442454.17431
-0.455131118015982,0.281478816186916,0.281478816186916,1733442454.23429
-0.469224275055521,0.266047730313328,0.266047730313328,1733442454.34434
-0.493610583796195,0.238873875173622,0.238873875173622,1733442454.45425
-0.530906501306947,0.198755986532353,0.198755986532353,1733442454.5643
-0.584392427603007,0.148131907308434,0.148131907308434,1733442454.67424
-0.614545634754572,0.123913697318785,0.123913697318785,1733442454.72429
-0.690456957031202,0.0778512622926692,0.0778512622926692,1733442454.83429
-0.757478482020099,0.0591038619581377,0.0591038619581377,1733442454.94428
-0.789560479905685,0.0688996097764525,0.0688996097764525,1733442455.04433
-0.776252611216323,0.0982872385753487,0.0982872385753487,1733442455.15428
-0.696156329472162,0.127140681054507,0.127140681054507,1733442455.27425
-0.60014866094853,0.128552882585979,0.128552882585979,1733442455.37428
-0.541397341938738,0.118719059446904,0.118719059446904,1733442455.43421
-0.453273282800372,0.0901297431125911,0.0901297431125911,1733442455.53428
-0.379488588041733,0.0523893708959362,0.0523893708959362,1733442455.64431
-0.329376171496491,0.0180374726320194,0.0180374726320194,1733442455.76422
-0.308931560052862,0.00150938722597211,0.00150938722597211,1733442455.87431
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442455.93429
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442456.04429
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442456.15428
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442456.2643
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442456.3243
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442456.44427
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442456.5643
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442456.67425
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442456.72429
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442456.84429
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442456.95428
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442457.07431
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442457.13428
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442457.24427
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442457.34429
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442457.46429
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442457.5243
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442457.6443
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442457.76425
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442457.87426
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442457.93422
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442458.04428
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442458.15424
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442458.26429
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442458.3243
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442458.4343
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442458.55429
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442458.67424
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442458.7243
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442458.84428
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442458.9443
-0.307019545715074,-0.00012224395891229,-0.00012224395891229,1733442459.05429
